Id,gr_liv_area,overall_qual,neighborhood_nridght,garage_cars,exter_qual,kitchen_qual,neighborhood_stonebr,bsmt_exposure,bldg_type_1fam,house_style_1story,fireplace_qu,mas_vnr_area,bsmtfin_type_1,neighborhood_noridge,total_baths,sale_type_new,year_remod_add,exterior_1st_brkface,functional,bldg_type_twnhse,land_contour_bnk,neighborhood_edwards,mas_vnr_type_brkface,neighborhood_crawfor,full_bath,roof_style_hip,land_contour_hls,bldg_type_twnhs,garage_type_none,bsmtfin_sf_1
2493,925,5,0,2.0,3,3,0,1,1,1,0,0.0,5,0,2.0,0,1963,0,7,0,0,0,0,0,2.0,0,0,0,0,181.0
1757,1430,7,0,2.0,3,3,0,1,1,0,3,0.0,1,0,3.0,0,2000,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
184,1566,8,0,1.0,4,4,0,1,1,0,0,0.0,1,0,2.0,0,2003,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
1248,950,5,0,2.0,3,3,0,1,1,1,0,0.0,4,0,1.0,0,1953,0,7,0,0,0,0,0,1.0,1,0,0,0,624.0
2574,1144,5,0,1.0,3,3,0,3,1,0,3,128.0,5,0,2.0,0,1959,0,7,0,0,0,1,0,2.0,0,0,0,0,748.0
1215,1114,5,0,2.0,3,3,0,1,1,1,0,0.0,1,0,2.0,0,1961,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
1614,2223,7,0,2.0,3,3,0,4,1,1,4,1115.0,5,0,3.0,0,1973,0,7,0,0,0,1,0,3.0,0,0,0,0,1880.0
2039,1111,5,0,1.0,3,2,0,1,1,0,0,0.0,1,0,1.0,0,1996,0,7,0,0,0,0,0,1.0,0,0,0,0,0.0
2669,960,5,0,2.0,3,3,0,1,1,1,0,0.0,1,0,1.0,0,1958,0,7,0,0,0,0,0,1.0,1,0,0,0,0.0
1005,1633,6,0,2.0,3,3,0,1,1,0,3,0.0,1,0,3.0,0,1998,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
753,2229,6,0,0.0,3,3,0,1,1,0,0,0.0,1,0,1.0,0,1950,0,7,0,0,0,0,0,1.0,0,0,0,1,0.0
1275,984,6,0,1.0,3,3,0,1,1,0,0,0.0,1,0,2.0,0,1954,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
2350,1686,6,0,2.0,3,3,0,1,1,1,3,157.0,4,0,3.0,0,1980,0,7,0,0,0,1,0,3.0,0,0,0,0,625.0
2762,1614,7,0,2.0,4,4,0,4,1,1,4,140.0,6,0,2.0,0,2005,0,7,0,0,0,1,0,2.0,0,0,0,0,56.0
2788,864,5,0,1.0,3,3,0,1,1,1,0,0.0,4,0,1.0,0,1972,0,7,0,0,0,0,0,1.0,0,0,0,0,437.0
2384,1740,7,1,3.0,4,4,0,1,1,1,0,206.0,1,0,2.0,1,2006,0,7,0,0,0,0,0,2.0,1,0,0,0,0.0
2716,1721,5,0,2.0,3,3,0,1,1,1,3,0.0,3,0,3.0,0,1993,0,6,0,0,0,0,0,2.0,0,0,0,0,570.0
313,1034,6,0,3.0,3,3,0,3,1,0,0,335.0,6,0,2.0,0,1976,0,7,0,0,0,1,0,2.0,0,0,0,0,539.0
84,1902,6,0,2.0,3,3,0,0,0,0,0,0.0,0,0,2.0,0,1978,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
81,1097,6,0,2.0,3,3,0,1,1,1,0,0.0,6,0,2.0,0,1985,0,7,0,0,0,0,0,2.0,1,0,0,0,338.0
2389,2206,9,1,3.0,4,5,0,3,1,0,4,525.0,1,0,3.0,1,2006,0,7,0,0,0,1,0,2.0,1,0,0,0,0.0
280,1117,6,0,2.0,3,3,0,3,1,0,3,0.0,5,0,2.0,0,1976,0,7,0,0,1,0,0,2.0,0,0,0,0,422.0
190,2290,4,0,2.0,3,3,0,1,0,0,0,0.0,1,0,2.0,0,1950,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
2371,948,6,0,1.0,3,3,0,1,0,0,0,504.0,5,0,2.0,0,1972,0,7,0,0,0,1,0,1.0,0,0,1,0,276.0
213,919,6,0,1.0,3,3,0,1,1,0,0,0.0,2,0,1.0,0,1950,0,7,0,1,0,0,0,1.0,0,0,0,0,368.0
1864,1152,6,0,2.0,3,3,0,1,1,1,0,41.0,1,0,3.0,0,1968,0,7,0,0,0,1,0,2.0,0,0,0,0,0.0
37,2334,9,1,3.0,5,5,0,1,1,0,4,162.0,1,0,3.0,1,2010,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
146,1264,5,0,2.0,3,3,0,1,1,1,4,324.0,3,0,2.0,0,1960,0,7,0,0,0,1,0,2.0,0,0,0,0,697.0
767,1369,6,0,1.0,3,3,0,1,1,0,0,0.0,4,0,3.0,0,1950,0,7,0,0,1,0,0,3.0,0,0,0,0,551.0
262,894,5,0,1.0,3,3,0,3,1,1,0,0.0,2,0,2.0,0,1976,0,7,0,0,0,0,0,2.0,0,0,0,0,182.0
101,1573,6,0,2.0,4,4,0,1,0,0,0,216.0,6,0,3.0,0,2000,0,7,0,0,0,1,0,2.0,0,0,1,0,378.0
48,2250,8,1,3.0,4,4,0,4,1,0,5,232.0,6,0,4.0,0,2002,0,7,0,0,0,1,0,3.0,0,0,0,0,578.0
489,1514,6,0,2.0,3,3,0,1,1,0,3,0.0,6,0,4.0,0,2000,0,7,0,0,0,0,0,3.0,0,0,0,0,683.0
2369,1218,6,0,0.0,3,3,0,1,0,0,0,236.0,1,0,2.0,0,1971,0,7,0,0,0,1,0,1.0,0,0,1,1,0.0
707,1387,5,0,1.0,3,4,0,1,0,0,0,0.0,1,0,2.0,0,1954,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
1556,1317,4,0,1.0,3,3,0,1,1,0,0,0.0,1,0,1.0,0,1950,1,7,0,0,0,0,0,1.0,0,0,0,0,0.0
2034,1355,6,0,0.0,3,4,0,1,1,0,0,0.0,1,0,2.0,0,2006,0,7,0,0,0,0,0,1.0,0,0,0,1,0.0
308,952,4,0,1.0,2,3,0,1,1,1,0,0.0,1,0,1.0,0,1950,0,7,0,0,0,0,0,1.0,1,0,0,0,0.0
2176,1113,6,0,1.0,3,3,0,1,1,1,2,174.0,4,0,3.0,0,1976,0,7,0,0,1,1,0,2.0,1,0,0,0,751.0
1549,778,5,0,1.0,3,3,0,1,1,1,4,0.0,5,0,1.0,0,1955,0,7,0,0,0,0,0,1.0,0,0,0,0,403.0
909,1489,6,0,1.0,3,3,0,1,1,0,4,0.0,1,0,2.0,0,1950,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
892,1698,9,0,3.0,5,5,0,1,1,1,4,340.0,6,0,3.0,0,2008,0,7,0,0,1,0,0,3.0,1,0,0,0,1234.0
2045,2267,7,0,2.0,3,3,0,1,1,0,4,0.0,5,0,3.0,0,1980,0,7,0,1,0,0,0,2.0,0,0,0,0,288.0
2927,902,5,0,2.0,3,3,0,3,1,1,0,0.0,4,0,2.0,0,1983,0,7,0,0,0,0,0,2.0,0,0,0,0,301.0
1732,1495,6,0,2.0,4,4,0,1,1,0,4,0.0,1,0,3.0,1,2006,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
998,1384,5,0,2.0,4,4,0,1,1,1,0,0.0,6,0,3.0,0,1997,0,7,0,0,0,0,0,3.0,0,0,0,0,450.0
2203,1436,6,0,1.0,3,3,0,1,1,0,4,0.0,1,0,1.0,0,1950,0,7,0,0,0,0,1,1.0,0,0,0,0,0.0
356,1636,6,0,2.0,4,3,0,1,1,0,3,0.0,6,0,4.0,0,1999,0,7,0,0,0,0,0,3.0,0,0,0,0,476.0
2475,1158,6,0,2.0,3,4,0,1,1,1,0,0.0,5,0,3.0,1,2004,0,7,0,0,0,0,0,2.0,0,0,0,0,941.0
2264,1646,8,0,3.0,4,4,0,3,1,1,4,274.0,1,0,2.0,1,2007,0,7,0,0,0,0,0,2.0,0,1,0,0,0.0
2201,1768,5,0,1.0,3,4,0,1,1,0,3,252.0,5,0,3.0,0,1950,0,7,0,0,0,1,0,2.0,0,0,0,0,569.0
2545,1565,6,0,1.0,3,4,0,2,0,1,3,0.0,5,0,3.0,0,2000,1,6,0,0,0,0,0,3.0,1,0,0,0,901.0
2660,1768,7,0,2.0,3,3,0,2,1,0,3,0.0,3,0,2.0,0,1970,0,7,0,0,0,0,0,1.0,0,0,0,0,390.0
2882,1396,5,0,0.0,2,3,0,2,0,0,0,0.0,1,0,2.0,0,1951,0,5,0,0,0,0,0,2.0,0,0,0,1,0.0
1379,1096,6,0,2.0,3,3,0,3,1,0,2,39.0,5,0,2.0,0,1978,0,7,0,0,0,1,0,2.0,0,0,0,0,528.0
491,2312,7,0,3.0,4,4,0,1,1,0,3,210.0,5,0,4.0,0,1999,0,7,0,0,0,1,0,3.0,0,0,0,0,913.0
1002,1337,8,0,2.0,4,4,1,1,0,1,3,0.0,6,0,3.0,0,1993,0,7,1,0,0,0,0,3.0,0,1,0,0,733.0
1848,1102,7,0,2.0,4,4,0,1,0,0,0,0.0,6,0,3.0,0,2004,0,7,1,0,0,0,0,2.0,0,0,0,0,239.0
1455,2031,8,0,2.0,4,4,0,1,1,0,4,0.0,6,0,4.0,0,2002,0,7,0,0,0,0,0,3.0,0,0,0,0,804.0
1465,2327,7,0,2.0,4,4,0,1,1,0,4,0.0,1,0,3.0,0,2003,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
1627,1187,7,0,2.0,3,4,0,1,1,1,0,52.0,1,0,2.0,0,1993,0,7,0,0,0,1,0,2.0,0,0,0,0,0.0
1501,1152,4,0,0.0,3,2,0,0,0,1,0,0.0,0,0,2.0,0,1955,0,7,0,0,1,0,0,2.0,0,0,0,1,0.0
626,1567,6,0,2.0,3,4,0,1,1,1,4,210.0,5,0,3.0,0,2008,0,7,0,0,0,1,0,3.0,0,0,0,0,1387.0
722,1482,7,0,2.0,3,3,0,1,1,0,0,0.0,5,0,2.0,0,1988,0,7,0,0,0,0,0,1.0,1,0,0,0,624.0
2260,1689,7,0,2.0,4,4,0,1,1,1,0,0.0,1,0,2.0,1,2007,0,7,0,0,0,0,0,2.0,0,1,0,0,0.0
1639,1424,5,0,3.0,3,3,0,4,0,1,0,0.0,5,0,3.0,0,1990,0,4,0,0,0,0,0,2.0,0,0,0,0,1047.0
1603,816,5,0,1.0,3,3,0,1,1,1,0,0.0,6,0,2.0,0,1983,0,7,0,0,0,0,0,1.0,0,0,0,0,534.0
1520,1424,7,0,1.0,3,3,0,1,1,1,4,174.0,1,0,2.0,0,1950,0,7,0,0,0,1,0,2.0,0,0,0,0,0.0
1665,1479,7,0,2.0,3,4,0,1,1,0,0,138.0,5,0,3.0,0,2004,0,7,0,0,0,1,0,2.0,0,0,0,0,626.0
2635,1025,5,0,0.0,3,3,0,3,0,0,0,0.0,5,0,2.0,0,1962,0,7,0,0,0,0,0,2.0,0,0,0,1,953.0
581,1442,6,0,2.0,3,3,0,1,1,1,3,571.0,1,0,2.0,0,1970,0,7,0,0,0,1,0,2.0,1,0,0,0,0.0
2435,1936,8,0,2.0,4,4,0,1,1,0,3,40.0,1,0,3.0,0,2000,0,7,0,0,0,1,0,2.0,0,0,0,0,0.0
2799,1939,7,0,3.0,3,4,0,2,1,0,3,227.0,5,0,4.0,0,1998,0,7,0,0,0,1,0,2.0,0,0,0,0,796.0
883,1476,6,0,2.0,4,4,0,1,1,0,0,0.0,6,0,4.0,0,2005,0,7,0,0,0,0,0,3.0,0,0,0,0,193.0
2537,898,5,0,1.0,3,3,0,4,1,0,0,0.0,6,0,2.0,0,1968,0,7,0,0,0,0,0,2.0,0,0,0,0,744.0
1120,1460,8,0,2.0,4,4,0,1,1,1,4,0.0,6,0,2.0,0,2007,0,7,0,0,0,0,0,2.0,1,0,0,0,666.0
1447,1174,5,0,2.0,3,3,0,2,1,1,0,180.0,5,0,2.0,0,1978,0,7,0,0,0,1,0,2.0,0,0,0,0,781.0
104,1080,7,0,2.0,4,4,0,1,0,0,0,0.0,6,0,3.0,0,2003,0,7,1,0,0,0,0,2.0,0,0,0,0,244.0
2694,1376,6,0,1.0,3,3,0,1,1,0,4,0.0,1,0,2.0,0,1950,0,7,0,1,0,0,0,2.0,0,0,0,0,0.0
920,1567,5,0,2.0,3,3,0,1,1,0,3,0.0,5,0,3.0,0,1950,0,5,0,0,0,0,1,2.0,0,1,0,0,728.0
1951,1534,5,0,0.0,3,4,0,3,1,0,0,0.0,1,0,2.0,0,1999,0,7,0,0,0,0,0,1.0,0,0,0,1,0.0
9,1616,8,0,2.0,4,4,1,1,0,1,3,0.0,6,0,3.0,0,1996,0,7,1,0,0,0,0,3.0,0,0,0,0,1180.0
2848,1551,5,0,1.0,3,2,0,1,1,0,0,0.0,2,0,3.0,0,1950,0,7,0,0,0,0,0,3.0,0,0,0,0,930.0
614,960,5,0,1.0,3,3,0,1,1,1,0,0.0,3,0,2.0,0,1955,0,7,0,0,0,0,0,2.0,0,0,0,0,100.0
1736,1302,7,0,2.0,4,4,0,3,1,1,0,0.0,1,0,2.0,1,2007,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
2686,816,5,0,1.0,3,3,0,1,1,1,0,0.0,1,0,1.0,0,1950,0,7,0,0,0,0,0,1.0,0,0,0,0,0.0
1284,1133,6,0,1.0,3,3,0,1,1,1,0,0.0,6,0,2.0,0,2008,0,7,0,1,0,0,0,2.0,0,0,0,0,96.0
1765,3078,9,0,3.0,4,4,0,4,1,0,3,422.0,6,1,4.0,0,1998,0,7,0,0,0,1,0,3.0,0,0,0,0,672.0
1811,1721,6,0,2.0,4,4,0,1,1,0,0,105.0,6,0,4.0,0,1994,0,7,0,0,0,1,0,2.0,0,0,0,0,814.0
2603,1760,4,0,2.0,3,3,0,1,1,0,3,0.0,1,0,2.0,0,1950,0,7,0,0,0,0,0,1.0,0,0,0,0,0.0
2220,2320,6,0,1.0,3,4,0,1,1,0,3,0.0,5,0,4.0,0,2002,0,7,0,0,0,0,1,3.0,0,0,0,0,774.0
2273,2486,7,0,2.0,4,4,0,4,1,0,4,94.0,6,0,5.0,0,2004,0,7,0,0,0,1,0,4.0,0,0,0,0,766.0
163,1246,5,0,1.0,3,4,0,1,1,1,0,0.0,2,0,3.0,0,1994,1,7,0,0,0,0,0,2.0,1,0,0,0,340.0
2116,2144,6,0,2.0,4,4,0,4,1,0,3,472.0,3,0,3.0,0,2006,0,7,0,0,0,0,0,2.0,0,0,0,0,697.0
2734,1150,5,0,1.0,3,3,0,1,1,0,3,0.0,2,0,1.0,0,1950,1,4,0,0,1,0,0,1.0,0,0,0,0,230.0
426,1600,8,1,3.0,4,4,0,1,1,1,4,640.0,1,0,2.0,0,2007,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
2216,1755,4,0,1.0,3,4,0,1,1,0,3,0.0,6,0,2.0,0,2003,0,7,0,0,0,0,1,2.0,0,1,0,0,189.0
2900,1800,8,0,3.0,4,4,0,4,1,1,4,630.0,6,0,3.0,0,2002,0,7,0,0,0,1,0,3.0,1,0,0,0,1274.0
97,1200,7,0,2.0,4,4,0,1,0,0,0,0.0,1,0,3.0,0,2005,0,7,1,0,0,0,0,2.0,0,0,0,0,0.0
1680,1365,5,0,2.0,3,3,0,1,0,0,0,376.0,5,0,3.0,0,1971,0,6,1,0,0,1,0,2.0,0,0,0,0,471.0
1133,1696,6,0,2.0,4,4,0,2,1,0,0,0.0,6,0,4.0,0,2003,0,7,0,0,0,0,0,3.0,0,0,0,0,80.0
2761,1809,7,0,2.0,4,4,0,4,1,0,0,0.0,1,0,3.0,1,2006,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
1642,2234,8,0,2.0,4,4,1,4,1,1,4,945.0,6,0,3.0,0,2006,0,7,0,0,0,1,0,2.0,1,1,0,0,1558.0
1141,1680,6,0,2.0,4,4,0,1,1,0,0,120.0,6,0,4.0,0,1994,0,7,0,0,0,1,0,2.0,0,0,0,0,602.0
2118,2087,6,0,2.0,3,4,0,4,1,0,0,157.0,2,0,3.0,0,2007,0,7,0,0,0,1,0,2.0,0,0,0,0,568.0
870,1513,8,0,2.0,4,4,0,4,1,1,3,260.0,6,0,3.0,0,2000,0,7,0,0,0,1,0,3.0,0,0,0,0,1246.0
1875,1107,5,0,1.0,3,4,0,1,1,1,0,0.0,5,0,2.0,0,1993,0,7,0,0,0,0,0,2.0,0,0,0,0,474.0
155,827,5,0,1.0,3,3,0,0,1,1,1,0.0,0,0,1.0,0,2007,0,4,0,0,0,0,0,1.0,0,0,0,0,0.0
1318,1484,6,0,0.0,3,3,0,1,1,0,4,0.0,1,0,2.0,0,2001,0,7,0,0,0,0,0,2.0,0,0,0,1,0.0
1285,764,5,0,2.0,3,3,0,1,1,1,0,0.0,1,0,1.0,0,2004,0,7,0,1,0,0,0,1.0,0,0,0,0,0.0
2400,1792,9,1,3.0,4,5,0,4,1,1,4,562.0,6,0,3.0,0,2004,0,7,0,0,0,1,0,3.0,1,1,0,0,1567.0
1068,2649,8,1,3.0,4,4,0,2,1,0,3,1110.0,6,0,4.0,0,2002,0,7,0,0,0,1,0,3.0,0,0,0,0,1075.0
361,1593,6,0,2.0,3,3,0,1,1,0,3,0.0,1,0,3.0,0,1993,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
1493,1181,4,0,2.0,3,3,0,3,1,0,0,0.0,4,0,3.0,0,1972,0,7,0,0,1,0,0,3.0,0,0,0,0,920.0
1110,1987,8,0,2.0,4,4,0,4,1,1,3,554.0,6,1,3.0,0,1994,0,7,0,0,0,1,0,3.0,1,0,0,0,1314.0
911,1242,6,0,1.0,3,3,0,1,1,0,4,0.0,1,0,2.0,0,1950,0,7,0,1,0,0,0,1.0,0,0,0,0,0.0
2535,976,6,0,2.0,3,4,0,3,1,1,2,203.0,5,0,2.0,0,2004,0,7,0,0,0,1,0,2.0,1,0,0,0,760.0
2030,1214,5,0,1.0,3,3,0,1,1,0,0,0.0,1,0,1.0,0,1950,0,7,0,0,0,0,0,1.0,0,0,0,0,0.0
2634,864,5,0,1.0,3,3,0,1,1,1,0,0.0,4,0,2.0,0,1962,0,7,0,0,0,0,0,1.0,0,0,0,0,468.0
1530,1639,6,0,1.0,3,3,0,1,1,0,0,0.0,1,0,1.0,0,1950,0,2,0,0,0,0,0,1.0,0,0,0,0,0.0
435,1736,9,1,3.0,5,5,0,1,1,1,4,302.0,1,0,2.0,0,2008,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
812,1535,5,0,2.0,3,3,0,0,0,1,0,0.0,0,0,2.0,0,1979,0,7,0,1,0,0,0,2.0,0,0,0,0,0.0
1202,1632,6,0,2.0,3,4,0,1,1,0,0,252.0,6,0,3.0,0,2000,0,7,0,0,0,1,0,1.0,1,0,0,0,400.0
666,725,3,0,1.0,3,3,0,1,1,1,0,0.0,1,0,2.0,0,1998,0,7,0,0,0,0,0,1.0,0,0,0,0,0.0
1751,1720,7,0,2.0,4,4,0,1,1,0,4,0.0,1,0,3.0,0,2004,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
705,936,4,0,2.0,2,3,0,1,0,1,0,0.0,1,0,1.0,0,1953,0,5,0,1,0,0,0,1.0,0,0,0,0,0.0
1744,1589,8,0,3.0,4,4,0,4,0,1,3,72.0,6,0,3.0,0,2003,0,7,1,0,0,1,0,3.0,1,0,0,0,1084.0
357,1571,6,0,2.0,4,3,0,1,1,0,3,0.0,1,0,3.0,0,1994,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
2133,1479,7,0,2.0,4,4,0,3,1,1,0,167.0,6,0,3.0,0,2003,0,7,0,0,0,1,0,3.0,0,0,0,0,1013.0
989,1632,5,0,2.0,4,3,0,4,1,0,3,178.0,4,0,2.0,0,1969,0,7,0,0,0,1,0,1.0,0,0,0,0,496.0
562,864,5,0,1.0,3,3,0,1,1,1,1,0.0,3,0,1.0,0,1965,0,7,0,0,0,0,0,1.0,0,0,0,0,553.0
1054,2713,9,1,3.0,5,5,0,3,1,0,4,268.0,6,0,4.0,1,2008,0,7,0,0,0,0,0,3.0,1,0,0,0,1330.0
2850,1479,7,0,1.0,3,4,0,1,1,0,4,0.0,5,0,2.0,0,1997,0,7,0,0,0,0,0,2.0,0,0,0,0,424.0
1082,1576,7,0,3.0,4,4,0,1,0,1,3,24.0,6,0,3.0,0,2004,0,7,1,0,0,1,0,3.0,1,0,0,0,1087.0
1440,1479,7,0,2.0,4,4,0,1,1,1,0,125.0,1,0,2.0,0,2000,0,7,0,0,0,1,0,2.0,0,0,0,0,0.0
2006,1060,5,0,1.0,3,3,0,1,1,1,4,0.0,2,0,2.0,0,1994,0,4,0,1,0,0,0,2.0,0,0,0,0,317.0
2082,943,4,0,1.0,3,4,0,0,1,1,0,0.0,0,0,1.0,0,1994,0,5,0,0,1,0,0,1.0,0,0,0,0,0.0
2344,2183,7,0,3.0,4,4,0,1,1,0,0,178.0,6,0,3.0,0,1988,0,7,0,0,0,1,0,2.0,0,0,0,0,1002.0
248,1949,7,0,2.0,4,4,0,1,1,0,3,246.0,6,0,4.0,0,1994,0,7,0,0,0,1,0,3.0,0,0,0,0,750.0
2276,1824,10,0,3.0,5,5,0,4,1,1,4,242.0,1,0,2.0,1,2007,0,7,0,0,0,1,0,2.0,1,1,0,0,0.0
755,1930,6,0,1.0,3,3,0,1,1,0,0,0.0,4,0,3.0,0,1950,0,7,0,0,0,0,0,3.0,0,0,0,0,522.0
1178,2393,10,0,2.0,5,5,0,2,0,0,3,0.0,4,0,4.0,0,1999,1,7,1,0,0,0,0,3.0,0,0,0,0,128.0
2636,2014,5,0,2.0,4,3,0,1,1,0,0,0.0,1,0,2.0,0,2005,0,7,0,0,0,0,0,2.0,1,0,0,0,0.0
2077,1242,4,0,1.0,3,3,0,1,1,1,0,0.0,1,0,1.0,0,1950,0,4,0,0,1,0,0,1.0,0,0,0,0,0.0
2930,2000,7,0,3.0,3,3,0,3,1,0,3,94.0,2,0,3.0,0,1994,0,7,0,0,0,1,0,2.0,0,0,0,0,758.0
737,1412,6,0,1.0,3,3,0,1,1,0,4,0.0,1,0,1.0,0,1950,0,7,0,0,0,0,0,1.0,0,0,0,0,0.0
837,990,5,0,1.0,3,3,0,1,1,1,0,0.0,5,0,2.0,0,1994,0,7,0,0,0,0,0,2.0,0,0,0,0,755.0
2086,1342,5,0,1.0,3,3,0,1,1,1,0,0.0,5,0,2.0,0,1951,0,7,0,0,1,0,0,2.0,0,0,0,0,557.0
2385,1868,9,1,3.0,5,5,0,4,1,1,4,568.0,6,0,3.0,0,2005,0,7,0,0,0,1,0,3.0,1,1,0,0,1505.0
189,1363,4,0,2.0,3,3,0,1,1,0,0,0.0,1,0,1.0,0,1950,0,7,0,0,0,0,0,1.0,0,0,0,0,0.0
635,1632,6,0,1.0,3,3,0,1,1,1,4,183.0,3,0,3.0,0,1988,0,6,0,0,0,0,0,3.0,1,0,0,0,620.0
432,2296,10,1,3.0,5,5,0,4,1,0,4,420.0,6,0,4.0,0,2008,0,7,0,0,0,0,0,3.0,0,0,0,0,1338.0
900,1678,5,0,0.0,3,3,0,1,0,1,0,74.0,1,0,2.0,0,1959,0,7,0,0,1,1,0,2.0,1,0,0,1,0.0
966,1296,8,0,2.0,4,4,0,1,1,1,0,136.0,6,0,3.0,0,2002,0,7,0,0,0,1,0,3.0,0,0,0,0,1005.0
1612,1587,6,0,2.0,3,3,0,1,1,1,4,302.0,4,0,2.0,0,1971,0,7,0,0,0,1,0,2.0,0,0,0,0,838.0
904,1298,5,0,1.0,3,3,0,1,1,0,4,0.0,3,0,1.0,0,1950,0,7,0,0,1,0,0,1.0,0,0,0,0,626.0
2487,1728,5,0,2.0,3,3,0,1,0,1,0,336.0,3,0,3.0,0,1963,0,7,0,0,0,1,0,3.0,0,0,0,0,1332.0
1304,928,5,0,1.0,3,3,0,1,1,1,0,0.0,3,0,1.0,0,1957,1,7,0,0,0,0,0,1.0,1,0,0,0,308.0
2112,1795,7,0,2.0,4,4,0,4,1,0,0,0.0,1,0,3.0,0,2006,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
1244,1080,6,0,1.0,3,3,0,1,1,1,0,135.0,4,0,1.0,0,1958,0,7,0,0,0,1,0,1.0,1,0,0,0,570.0
843,1779,7,0,2.0,3,4,0,3,1,0,0,0.0,1,0,3.0,0,1998,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
2689,1635,6,0,1.0,3,4,0,1,1,0,0,0.0,1,0,1.0,0,2003,0,7,0,0,0,0,0,1.0,1,0,0,0,0.0
2753,1220,7,0,2.0,4,4,0,3,1,1,0,84.0,6,0,3.0,1,2006,0,7,0,0,0,0,0,3.0,0,0,0,0,684.0
1169,1310,9,0,2.0,4,4,0,3,0,1,3,179.0,6,0,3.0,0,2001,0,7,1,0,0,1,0,2.0,0,0,0,0,1004.0
1376,1355,5,0,0.0,3,3,0,1,0,0,0,0.0,5,0,3.0,0,1999,0,7,0,0,1,0,0,3.0,0,0,0,1,351.0
2503,2295,7,0,2.0,4,4,0,1,1,0,3,0.0,6,1,4.0,0,2000,0,7,0,0,0,0,0,3.0,0,0,0,0,728.0
1987,1798,4,0,2.0,3,3,0,1,1,0,0,0.0,1,0,3.0,0,1950,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
1190,1620,7,0,2.0,3,4,0,1,1,1,4,0.0,5,0,2.0,0,1967,0,7,0,0,0,0,0,2.0,0,0,0,0,603.0
1930,1216,5,0,1.0,3,3,0,1,1,1,0,0.0,3,0,2.0,0,1955,0,7,0,0,0,0,0,2.0,1,0,0,0,288.0
2677,1344,5,0,1.0,3,3,0,1,1,0,0,0.0,1,0,1.0,0,1950,0,7,0,0,0,0,0,1.0,0,0,0,0,0.0
1256,1159,5,0,1.0,3,3,0,1,1,0,0,0.0,1,0,1.0,0,1950,0,7,0,0,0,0,0,1.0,0,0,0,0,0.0
1253,1216,5,0,1.0,3,3,0,1,1,0,0,0.0,3,0,1.0,0,1950,0,7,0,0,0,0,0,1.0,0,0,0,0,442.0
1337,1158,6,0,1.0,3,3,0,1,1,0,4,0.0,1,0,1.0,0,1950,0,7,0,0,0,0,0,1.0,0,0,0,0,0.0
1788,1538,8,0,2.0,4,4,0,3,1,1,0,148.0,6,0,3.0,0,2005,0,7,0,0,0,1,0,3.0,0,0,0,0,769.0
141,1143,5,0,1.0,3,3,0,1,1,1,0,150.0,4,0,2.0,0,1959,0,7,0,0,0,1,0,2.0,1,0,0,0,856.0
1669,872,4,0,4.0,3,3,0,1,1,1,0,0.0,1,0,1.0,0,1971,0,7,0,0,0,0,0,1.0,0,0,0,0,0.0
1366,1406,6,0,0.0,3,2,0,1,1,0,0,0.0,1,0,1.0,0,1950,0,7,0,0,0,0,0,1.0,0,0,0,1,0.0
52,1324,6,0,2.0,4,4,0,1,1,1,0,0.0,1,0,2.0,0,2005,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
1380,904,5,0,1.0,3,3,0,1,1,1,0,41.0,1,0,1.0,0,1966,0,7,0,0,0,0,0,1.0,0,0,0,0,0.0
919,2080,7,0,1.0,4,4,0,1,1,0,4,0.0,1,0,2.0,0,2004,0,7,0,0,0,0,1,1.0,0,0,0,0,0.0
2804,848,6,0,2.0,4,4,0,2,0,1,4,169.0,6,0,2.0,0,2004,0,7,1,0,0,1,0,2.0,0,0,0,0,662.0
782,1788,4,0,1.0,3,3,0,3,1,0,3,0.0,1,0,2.0,0,1989,0,5,0,0,0,0,0,2.0,0,0,0,0,0.0
956,1344,6,0,2.0,3,4,0,1,1,0,4,541.0,6,0,2.0,0,1958,0,7,0,0,0,1,0,1.0,0,0,0,0,111.0
187,2256,5,0,0.0,3,2,0,2,0,0,0,0.0,1,0,2.0,0,1950,0,7,0,0,0,0,0,2.0,0,0,0,1,0.0
